idioma,traduccion
"I'd like some hot tea, please.","Querría un poco de té caliente, por favor."
I'd like to be your boyfriend.,Quisiera ser tu novio.
I'd like to buy this computer.,Me gustaría comprar esta computadora.
I'd like to go abroad someday.,Me gustaría ir algún día al extranjero.
"I'd like to help, but I can't.","Me gustaría ayudar, pero no puedo."
I'd like to know where Tom is.,Quisiera saber dónde está Tom.
I'd like to live in Australia.,Me gustaría vivir en Australia.
I'd like to make a suggestion.,Me gustaría hacer una sugerencia.
I'd like to see the principal.,Me gustaría ver a la directora.
I'd like to sit by the window.,Quisiera sentarme junto a la ventana.
I'd like to sit by the window.,Me gustaría sentarme en la ventana.
I'd like to sit by the window.,Yo quiero sentarme en la ventana.
I'd like two cans of tomatoes.,Quisiera dos latas de tomate.
I'll be back at half past six.,Vuelvo a las seis y media.
I'll be back at seven o'clock.,Volveré a las siete.
I'll be back in a few minutes.,Volveré en unos minutos.
I'll be thinking of you today.,Estaré pensando en ti hoy.
I'll believe it when I see it.,Lo creeré cuando lo vea.
I'll bring it to you tomorrow.,Te lo traeré mañana.
I'll buy what I need tomorrow.,Mañana compraré lo que necesito.
I'll call you up this evening.,Te llamaré esta noche.
I'll come as soon as possible.,Vendré tan pronto como sea posible.
I'll do it when my turn comes.,Lo haré cuando llegue mi turno.
I'll drive you to the airport.,Te llevaré al aeropuerto.
I'll drop if I don't sit down.,"Si no me siento, creo que me caigo."
I'll go to the hospital today.,Hoy iré al hospital.
I'll have it done before 2:30.,Lo tendré listo antes de las dos y media.
I'll keep this for future use.,Guardaré esto para uso futuro.
I'll lend you this dictionary.,Te voy a prestar este diccionario.
I'll never see Tom ever again.,Nunca volveré a ver a Tom.
I'll pay for your lunch today.,Yo pagaré tu almuerzo hoy.
I'll put you up for the night.,Te dejaré quedarte una noche.
I'll show you around the city.,Te enseñaré la ciudad.
I'll show you around the city.,Yo te enseñaré la ciudad.
I'll show you around the city.,Te mostraré la ciudad.
I'll show you around the town.,Te enseñaré la ciudad.
I'll show you that I am right.,Voy a demostrarte que no estoy equivocado.
I'll show you that I am right.,Te demostraré que estoy en lo cierto.
I'll stay for three more days.,Me quedaré tres días más.
I'll take whoever wants to go.,Llevaré a quien sea que quiera ir.
I'll take you to the hospital.,Te llevaré al hospital.
I'll tell you about my father.,Te hablaré de mi padre.
I'll try to forget everything.,Intentaré olvidarlo todo.
I'll visit my uncle next week.,Voy a visitar a mi tío la semana que viene.
I'll wait for him for an hour.,Le esperaré durante una hora.
I'm a lot bigger than you are.,Soy mucho más grande que tú.
I'm a member of the glee club.,Soy miembro del coro.
I'm afraid it's going to rain.,Me temo que va a llover.
I'm all thumbs in the kitchen.,Soy muy torpe en la cocina.
I'm allergic to some medicine.,Soy alérgico a algunos medicamentos.
I'm almost certain about that.,Estoy casi seguro de eso.
I'm aware of what is at stake.,Soy consciente de lo que está en juego.
I'm beginning to get the idea.,Estoy comenzando a hacerme una idea.
I'm certainly glad to see you.,Celebro mucho verle a usted.
I'm contemplating this option.,Estoy considerando esta opción.
I'm convinced Tom is innocent.,Estoy convencido de que Tom es inocente.
I'm convinced Tom is innocent.,Estoy convencido de la inocencia de Tom.
I'm drinking a beer right now.,Estoy bebiendo una cerveza.
I'm dying for a cup of coffee.,Me muero por una taza de café.
I'm fed up with her grumbling.,Estoy harto de sus continuas quejas.
I'm feeling much better today.,Hoy me siento mucho mejor.
I'm flying to Boston tomorrow.,Mañana vuelo a Boston.
I'm free every day but Monday.,Estoy libre todos los días menos el lunes.
I'm getting married next week.,Me caso la próxima semana.
I'm getting married on Monday.,Me voy a casar el lunes.
I'm giving it to you for free.,Te lo doy gratis.
I'm going to America tomorrow.,Voy a Estados Unidos mañana.
I'm going to Boston next week.,Voy a ir a Boston la semana que viene.
I'm going to Hanover with you.,Voy contigo a Hanóver.
I'm going to Paris next month.,Yo voy a París el próximo mes.
I'm going to Paris next month.,El mes que viene voy a ir a París.
I'm going to go to the movies.,Voy a ir al cine.
I'm going to mail this letter.,Voy a echar esta carta al correo.
I'm going to mail this letter.,Voy a mandar esta carta.
I'm going to my grandmother's.,Voy a la casa de mi abuela.
I'm going to see her tomorrow.,Iré a verla mañana.
I'm going to see her tomorrow.,Mañana voy a ir a verla.
I'm going with you to Hanover.,Voy contigo a Hanóver.
I'm good at playing the piano.,Soy bueno tocando el piano.
I'm good at playing the piano.,Se me da bien tocar el piano.
I'm happy because you're here.,Estoy feliz porque estás acá.
I'm here because I want to be.,Estoy aquí porque quiero.
I'm here to ask for your help.,Estoy aquí para pedirle ayuda.
I'm here to ask for your help.,Estoy aquí para pedir su ayuda.
I'm intrigued by what you say.,Me intriga lo que usted dice.
I'm just surprised to see you.,Estoy sorprendido de verte.
I'm learning French on my own.,Estoy estudiando francés por mi cuenta.
I'm not a very good carpenter.,No soy muy buen carpintero.
I'm not able to speak so fast.,No soy capaz de hablar tan rápido.
I'm not afraid of growing old.,No tengo miedo de envejecer.
I'm not as intelligent as him.,No soy tan inteligente como él.
I'm not as rich as I once was.,No soy tan rico como era.
I'm not as rich as I once was.,No soy tan rico como antes.
I'm not asking you about that.,No te estoy preguntando eso.
I'm not blaming anyone for it.,No estoy culpando a nadie.
I'm not in favor of this plan.,No estoy a favor de este plan.
I'm not one of your employees.,Yo no soy uno de tus empleados.
I'm not sure it's a good idea.,No estoy seguro que sea una buena idea.
I'm not sure what I should do.,No estoy seguro de lo que debería hacer.
I'm not sure what I should do.,No estoy segura de qué debería hacer.
I'm not the person I once was.,No soy la misma persona de antes.
I'm not thirsty at the moment.,De momento no tengo sed.
I'm not tired of studying yet.,Aún no estoy cansado de estudiar.
I'm not wearing any underwear.,No llevo ropa interior.
I'm one of Tom's best friends.,Soy uno de los mejores amigos de Tom.
I'm planning to study tonight.,Esta noche planeo estudiar.
I'm relying on you to help us.,Cuento con usted para que nos ayude.
I'm sitting alone in my house.,Estoy sentado solo en mi casa.
I'm so happy to see you again.,Estoy tan feliz de verte de nuevo.
I'm sorry I called you a liar.,Siento que te llamara un mentiroso.
I'm sorry I misunderstood you.,Lamento haberte entendido mal.
I'm sorry about the other day.,Siento lo del otro día.
"I'm sorry, I don't understand.","Disculpa, no entiendo."
"I'm sorry, I dropped my knife.","Lo siento, dejé caer mi cuchillo."
"I'm sorry, I forgot your name.","Lo siento, olvidé tu nombre."
"I'm sorry, the flight is full.","Lo lamento, el vuelo está lleno."
I'm still a little mad at you.,Aún estoy un poco enojado contigo.
I'm sure I turned off the gas.,Estoy seguro de que apagué el gas.
I'm sure she will return soon.,Estoy seguro de que ella volverá pronto.
I'm sure that he'll get angry.,Estoy seguro de que él se enfadará.
I'm sure that he'll get angry.,Estoy seguro de que él se va a enojar.
I'm sure they're not after us.,Estoy seguro de que ellos no nos están buscando.
I'm sure we can work this out.,Estoy seguro de que podemos hacer funcionar esto.
I'm sure you know what I mean.,Estoy seguro de que sabes de qué hablo.
I'm taking a shower right now.,Me estoy duchando.
I'm taking a walk with my dog.,Daré un paseo con mi perro.
I'm taking an exam in January.,Voy a ir a un examen en enero.
I'm the only one who survived.,Soy el único que sobrevivió.
I'm tired of all this nagging.,Estoy cansado de todo este fastidio.
I'm tired of eating fast food.,Estoy cansado de estar comiendo comida rápida.
I'm tired. I've got to go now.,"Estoy cansado, ahora me tengo que ir."
I'm tired. I've got to go now.,"Estoy cansada, ahora me tengo que ir."
I'm used to having my own way.,Estoy acostumbrado a tener mi propia manera.
I'm used to this cold weather.,Estoy acostumbrado a este clima frío.
I'm used to this kind of cold.,Estoy acostumbrado a un frío así.
I'm used to this kind of heat.,Estoy acostumbrado a un calor así.
I'm used to working all night.,Estoy acostumbrado a trabajar toda la noche.
I'm very proud of my daughter.,Estoy muy orgullosa de mi hija.
I'm waiting for my girlfriend.,Estoy esperando a mi novia.
I've already bought my ticket.,Ya compré mi pasaje.
I've already finished my work.,Ya he terminado mi trabajo.
I've always dated older women.,Siempre he salido con mujeres mayores.
I've always wanted a daughter.,Siempre quise tener una hija.
I've been here since Saturday.,He estado aquí desde el sábado.
I've been married three times.,Estuve casada tres veces.
I've been offered another job.,Me ofrecieron otro trabajo.
I've been ordered to kill you.,Se me ordenó matarte.
I've been to Boston only once.,Solo he ido una vez a Boston.
I've been trying to avoid Tom.,He estado intentando eludir a Tom.
I've done questionable things.,He hecho cosas cuestionables.
I've got no idea how it works.,No tengo ni idea de cómo funciona.
I've got no time for that now.,No tengo tiempo para eso ahora.
I've got nothing in my fridge.,No tengo nada en la heladera.
I've got only myself to blame.,Sólo puedo culparme a mí mismo.
I've got some dust in my eyes.,Tengo polvo en los ojos.
I've had a lot of calls today.,Hoy hemos recibido un montón de llamadas.
I've had enough of your lying.,Ya me he cansado de tus mentiras.
I've had the flu since Monday.,He estado con gripe desde el lunes.
I've lived here my whole life.,He vivido aquí mi vida entera.
I've married the wrong person.,Me he casado con la persona equivocada.
I've never eaten Chinese food.,Jamás comí comida china.
I've never told anyone before.,Nunca se lo había dicho a nadie.
I've no idea what's happening.,No tengo ni idea de lo que está pasando.
I've prepared a snack for you.,Te he preparado un aperitivo.
I've read many kinds of books.,He leído muchos tipos de libro.
I've read many kinds of books.,He leído muchas clases de libros.
I've seen it with my own eyes.,Lo he visto con mis propios ojos.
I've seen that picture before.,Esa foto la he visto antes.
I've started to read the book.,Me he empezado a leer el libro.
I've still got a lot to learn.,Todavía tengo mucho que aprender.
I've waited for this too long.,He esperado demasiado tiempo para esto.
I've waited for this too long.,He esperado demasiado tiempo por esto.
I've written a lot of stories.,He escrito muchas historias.
"If I want something, I get it.","Si quiero algo, lo obtengo."
"If I were rich, I'd go abroad.","Si yo fuera rica, iría al extranjero."
If I'd only taken your advice!,¡Ojalá hubiese seguido tu consejo!
"If anyone can do it, it's Tom.","Si alguien puede hacerlo, ese es Tom."
