idioma,traduccion
You're turning red.,Tú estás poniéndote rojo.
You're turning red.,Tú te estás poniendo rojo.
You're very astute.,Eres muy astuto.
You're very astute.,Sos muy astuto.
You're very astute.,Eres muy astuta.
You're very astute.,Sos muy astuta.
You're very astute.,Son astutos.
You're very clever.,Eres muy listo.
You're very clever.,Eres muy inteligente.
You're very clever.,Sos muy inteligente.
You're very clever.,Sos muy listo.
You're very clever.,Son muy listos.
You're very clever.,Son muy inteligentes.
You're very pretty.,Eres muy guapa.
You're very pretty.,Eres muy linda.
You've been warned.,Has sido advertido.
You've got a fever.,Tienes fiebre.
You've got a fever.,Estás con temperatura.
You've got my keys.,Has cogido mis llaves.
You've got nothing.,No tienes nada.
You've got nothing.,No tenés nada.
You've got to hide.,Te tienes que esconder.
You've got to hide.,Tú has conseguido esconderte.
You've let me down.,Me decepcionas.
You've worked hard.,Has trabajado duro.
You've worked hard.,Has trabajado hasta la extenuación.
Your bath is ready.,Su baño está listo.
Your car's on fire.,Tu coche está en llamas.
Your purse is open.,Tu cartera está abierta.
Your room is dirty.,Tu habitación está sucia.
Your zipper's open.,Tienes el cierre abierto.
"""Trust me,"" he said.","Dijo: ""Confía en mí""."
A dog has four legs.,Un perro tiene cuatro patas.
A lion is an animal.,Un león es un animal.
A noise woke her up.,Un ruido la despertó.
A nurse wears white.,Una enfermera se viste de blanco.
A truck hit the dog.,Un camión atropelló al perro.
A whale is a mammal.,Las ballenas son mamíferos.
A whale is a mammal.,La ballena es un mamífero.
Accidents do happen.,Los accidentes ocurren.
All I have is books.,Lo único que tengo son libros.
All Tom did was eat.,No hizo Tom nada más que comer.
All is calm tonight.,Todo está tranquilo esta noche.
All of us are happy.,Todos nosotros somos felices.
All you do is party.,Tú nomás andas de parranda.
Am I disturbing you?,¿Os estoy molestando?
Am I disturbing you?,¿Les estoy molestando a ustedes?
Am I disturbing you?,¿Te estoy molestando?
Am I disturbing you?,¿Le molesto a usted?
Am I disturbing you?,¿Le estoy molestando?
Answer the question.,Responde la pregunta.
Answer the question.,Responda la pregunta.
Answer the question.,Responde a la pregunta.
Anybody can do that.,Eso lo puede hacer cualquiera.
Anybody can do that.,Cualquiera logra hacer eso.
Anybody can do this.,Cualquiera puede hacer esto.
Anybody can read it.,Cualquiera puede leerlo.
Are seats available?,¿Hay asientos libres?
Are there any risks?,¿Existe algún riesgo?
Are they in the gym?,¿Están en el gimnasio?
Are we almost there?,¿Ya casi llegamos?
Are we being chased?,¿Nos están siguiendo?
Are we going to eat?,¿Vamos a comer?
Are we just friends?,¿Acaso somos solo amigos?
Are we just friends?,¿Solo somos amigos?
Are you a policeman?,¿Eres policía?
Are you always busy?,¿Siempre estás ocupado?
Are you comfortable?,¿Está usted cómodo?
Are you comfortable?,¿Estás cómodo?
Are you comfortable?,¿Está usted cómoda?
Are you comfortable?,¿Estás cómoda?
Are you coming down?,¿Vas a bajar?
Are you embarrassed?,¿Tenés vergüenza?
Are you embarrassed?,¿Tienes vergüenza?
Are you enjoying it?,¿Te gusta?
Are you from Boston?,¿Eres de Boston?
Are you going along?,¿Vas a seguir?
Are you going to go?,¿Vas a ir?
Are you in any pain?,¿Te duele algo?
Are you kids hungry?,"Chicos, ¿tienen hambre?"
Are you lying to me?,¿Me estás mintiendo?
Are you lying to me?,¿Me están mintiendo?
Are you lying to me?,¿Me está mintiendo?
Are you on Facebook?,¿Tienes Facebook?
Are you on Facebook?,¿Estás en Facebook?
Are you on Facebook?,¿Estáis en Facebook?
Are you on Facebook?,¿Está en Facebook?
Are you on Facebook?,¿Están en Facebook?
Are you people lost?,¿Ustedes están perdidas?
Are you still awake?,¿Estás todavía despierto?
Are you still there?,¿Sigues ahí?
Are you still there?,¿Seguís ahí?
Are you still there?,¿Todavía estás ahí?
Are you still upset?,¿Sigues molesta?
Are you the prophet?,¿Es usted el profeta?
Are you two friends?,¿Ustedes son amigos?
Are you watching it?,¿Lo estás viendo?
Ask Tom how Mary is.,Pregúntale a Tom cómo está Mary.
Ask Tom if he voted.,Pregúntale a Tom si él votó.
At least we had fun.,Por lo menos nos lo pasamos bien.
Athens is in Greece.,Atenas está en Grecia.
"Be polite, but firm.","Sé educado, pero firme."
Believe in yourself.,Cree en ti mismo.
Best of luck to you.,Te deseo todo lo mejor.
Best of luck to you.,Que tengas suerte.
Black is depressing.,Lo negro entristece.
Boil those potatoes.,Cueza usted esas papas.
Boston is beautiful.,Boston es bonito.
Boston is overrated.,Boston está sobrevalorado.
Breakfast is served.,El desayuno está servido.
Breakfast is served.,La comida está servida.
Bring me my clothes.,Tráeme mi ropa.
Bring me my glasses.,Tráeme mis gafas.
Bring me my glasses.,Tráeme las gafas.
Bring me my glasses.,Tráigame mis gafas.
Bunnies are so cute.,Los conejos son burda de cuchis.
Bunnies are so cute.,Qué cuchis son los conejos.
Bunnies are so cute.,"Qué cuchis los conejos, vale."
But I wasn't afraid.,Pero yo no tenía miedo.
But I wasn't afraid.,Pero no tenía miedo.
Can I ask something?,¿Te puedo preguntar algo?
Can I bring someone?,¿Puedo llevar a alguien?
Can I do this later?,¿Puedo hacerlo después?
Can I do this later?,¿Puedo hacer eso más tarde?
"Can I drive, please?","¿Puedo manejar, por favor?"
Can I have a minute?,¿Podría tener un minuto?
Can I have a minute?,¿Me dan un minuto?
Can I have a minute?,¿Me das un minuto?
"Can I have one, too?",¿Puedo tener uno también?
Can I open this box?,¿Puedo abrir esta caja?
Can I pay on credit?,¿Puedo pagar a crédito?
Can I say something?,¿Puedo decir algo?
Can I see you again?,¿Puedo volver a verte?
Can I see you later?,¿Puedo verte más tarde?
Can I use the phone?,¿Puedo usar el teléfono?
Can I use the phone?,¿Puedo usar el móvil?
Can I use this bike?,¿Puedo usar esta bicicleta?
Can he speak French?,¿Él habla francés?
Can he speak French?,¿Él sabe hablar francés?
Can we believe that?,¿Podemos creérnoslo?
Can we count on you?,¿Podemos contar con vos?
Can we just go home?,¿Podemos simplemente irnos a casa?
Can we speak French?,¿Podemos hablar francés?
Can we switch seats?,¿Cambiémonos de puesto?
Can we switch seats?,¿Nos intercambiamos los asientos?
Can we switch seats?,¿Podemos intercambiarnos los asientos?
Can you answer that?,¿Puedes responder eso?
Can you answer this?,¿Puedes responder a esto?
Can you believe Tom?,¿Podés creerle a Tom?
Can you cook a meal?,¿Puedes preparar una comida?
Can you do it alone?,¿Puedes hacerlo tú solo?
Can you do it alone?,¿Puedes hacerlo solo?
Can you drive a car?,¿Sabes conducir?
Can you drive a car?,¿Puedes conducir un auto?
Can you drive a car?,¿Sabes manejar?
Can you read French?,¿Sabes leer francés?
Can you really swim?,¿De verdad sabes nadar?
Can you verify that?,¿Podrías verificar eso?
Can you verify that?,¿Puedes verificar eso?
Can your wife drive?,¿Tu esposa sabe manejar?
Can't we start over?,¿No podemos empezar de nuevo?
Can't we start over?,¿No podemos empezar desde el principio?
Can't you buy a car?,¿No puedes comprar un coche?
Can't you go faster?,¿No puedes ir más rápido?
Care to lend a hand?,¿Quieres darme una mano?
Carry out my orders!,¡Cumpla usted mis órdenes!
Cash or credit card?,¿En efectivo o con tarjeta de crédito?
Catch me if you can.,Atrápame si puedes.
Change your clothes.,Cámbiate de ropa.
Checks are accepted.,Aceptamos cheques.
Checks are accepted.,Se aceptan cheques.
Chew your food well.,Mastica bien tu comida.
Chivalry isn't dead.,La caballerosidad no ha muerto.
Chivalry isn't dead.,La caballerosidad sigue viva.
Chivalry isn't dead.,La gentileza no ha muerto.
Christmas is coming.,Pronto será Navidad.
Clear off the table.,Despeja la mesa.
Climb onto the roof.,Súbete al techo.
Come again any time.,Vuelve cuando quieras.
Come again tomorrow.,Vuelvan mañana.
Come at two o'clock.,Vengan a las dos.
Come at two o'clock.,Ven a las dos.
Come back to Boston.,Vuelve a Boston.
Come here right now.,Ven aquí ahora mismo.
Come meet everybody.,Ven a conocerlos a todos.
"Come over here, Tom.","Acércate, Tom."
"Come over here, Tom.","Ven aquí cerca, Tom."
Consult your doctor.,Consulta a tu doctor.
Consult your doctor.,Consulte a su doctor.
Contact me tomorrow.,Contáctame mañana.
Continue without me.,Continúa sin mí.
Cops are everywhere.,Los policías están por todas partes.
Could it be a virus?,¿Podría ser un virus?
Could you elaborate?,¿Podría dar más detalles?
Could you sign here?,¿Podría firmar aquí?
Crime is increasing.,El delito es cada vez mayor.
Dad bought a camera.,Papá compró una cámara.
Dad bought me books.,Papá me compró libros.
Day will break soon.,Pronto amanecerá.
Delete that picture.,Borra esa fotografía.
Delete that picture.,Elimina esa foto.
Delete that picture.,Borrá esa foto.
Did I have a choice?,¿Tenía otra opción?
Did I lock the door?,¿Le puse llave a la puerta?
Did I lock the door?,¿La habré puesto llave a la puerta?
Did Tom ask you out?,¿Tom te invitó a salir?
Did Tom ask you out?,¿Te invitó Tom a salir?
Did Tom do anything?,¿Tom hizo algo?
Did Tom lie to Mary?,¿Mintió Tom a Mary?
Did Tom talk to you?,¿Te habló Tom?
Did anybody see you?,¿Te ha visto alguien?
Did they come today?,¿Vinieron ellos hoy?
Did they come today?,¿Han venido hoy?
Did they understand?,¿Entendieron?
Did you have dreams?,¿Soñaste?
Did you hear it too?,¿Tú también lo oíste?
Did you leave a tip?,¿Dejaste propina?
Did you leave a tip?,¿Dejasteis propina?
Did you like Boston?,¿Te gustó Boston?
Did you notice that?,¿Notaste eso?
Did you read it all?,¿Lo leíste todo?
Did you take a bath?,¿Te bañaste?
Disconnect the plug.,Desconecta el enchufe.
Divide this in half.,Parta usted esto por la mitad.
Do I curse too much?,¿Acaso maldigo demasiado?
Do I have to go now?,¿Tengo que ir ahora?
Do I have to go now?,¿Debo ir ahora?
Do not eat in class.,No comer en clases.
Do we need a Plan B?,¿Necesitamos un plan B?
Do you drink coffee?,¿Bebes café?
Do you drink coffee?,¿Tomás café?
Do you drink coffee?,¿Bebéis café?
Do you enjoy losing?,¿Acaso te gusta perder?
Do you enjoy losing?,¿Te gusta perder?
Do you enjoy losing?,¿Les gusta perder?
Do you enjoy losing?,¿Le gusta perder?
Do you get the idea?,¿Lo comprende usted?
Do you get the idea?,¿Entiendes la idea?
Do you have a child?,¿Tú tienes un hijo?
Do you have a cough?,¿Tienes tos?
Do you have a fever?,¿Tienes fiebre?
Do you have a hobby?,¿Tienes un hobby?
Do you have a house?,¿Tienes casa?
Do you have a house?,¿Tienes una casa?
Do you have a house?,¿Tiene usted una casa?
Do you have a knife?,¿Tienes un cuchillo?
Do you have a match?,¿Tienes un fósforo?
Do you have a motto?,¿Tienes un lema?
Do you have a phone?,¿Tienes un teléfono?
Do you have a phone?,¿Usted tiene un teléfono?
Do you have a table?,¿Tienes una mesa?
Do you have any CDs?,¿Tienes algún CD?
Do you have any gum?,¿Tienes algo de goma de mascar?
Do you have any gum?,¿Tienes chicle?
Do you keep a diary?,¿Tienes un diario?
Do you know the way?,¿Sabes el camino?
Do you like English?,¿Te gusta el inglés?
Do you like English?,¿Os gusta el inglés?
Do you like English?,¿Les gusta el inglés?
Do you like English?,¿Le gusta el inglés?
Do you like bowling?,¿Te gusta jugar bolos?
Do you like bowling?,¿Te gusta el boliche?
Do you like cooking?,¿Te gusta cocinar?
Do you like cooking?,¿Le gusta cocinar?
Do you like dancing?,¿Os gusta bailar?
Do you like dancing?,¿Les gusta bailar?
Do you like oranges?,¿Le gustan las naranjas?
Do you like oranges?,¿Te gustan las naranjas?
Do you like oranges?,¿Os gustan las naranjas?
Do you like oranges?,¿Les gustan las naranjas?
Do you like oysters?,¿Te gustan las ostras?
Do you like running?,¿Te gusta correr?
Do you like surfing?,¿Te gusta surfear?
Do you like to sing?,¿Les gusta cantar?
Do you love him too?,¿Tú lo amas también?
Do you love him too?,¿También tú lo amas?
"Do you need me, Tom?","¿Me necesitas, Tom?"
"Do you need me, Tom?","¿Necesitas algo de mí, Tom?"
Do you remember Tom?,¿Te acuerdas de Tom?
Do you see anything?,¿Ves algo?
Do you speak French?,¿Usted habla francés?
Do you speak French?,¿Sabes hablar francés?
Do you speak French?,¿Habláis francés?
Do you speak French?,¿Habla usted francés?
Do you speak French?,¿Hablas francés?
Do you speak French?,¿Hablás francés?
Do you study French?,¿Estudiás francés?
Do you study French?,¿Estudias el francés?
Do you travel a lot?,¿Viajáis mucho?
Do you want a drink?,¿Quieres beber algo?
Do you want a salad?,¿Querés ensalada?
Do you want my help?,¿Quieren mi ayuda?
Do you want my help?,¿Quiere mi ayuda?
Do you want my help?,¿Quieres mi ayuda?
Do you want my help?,¿Querés mi ayuda?
Do you want my help?,¿Queréis mi ayuda?
Do you want to come?,¿Querés venir?
Do you want to help?,¿Querés ayudar?
Do you want to know?,¿Querés saber?
Do you want to play?,¿Querés jugar?
Do you want to read?,¿Querés leer?
Do you want to rest?,¿Quieres descansar?
Do you want to stay?,¿Te querés quedar?
Do you want to talk?,¿Querés hablar?
Do you want to vote?,¿Querés votar?
Do you want to wait?,¿Querés esperar?
Do you wear glasses?,¿Usás anteojos?
Does Tom have a cat?,¿Tiene Tom un gato?
Does Tom have a cat?,¿Tom tiene un gato?
Does Tom want a car?,¿Tomás quiere un auto?
Does she play piano?,¿Ella toca el piano?
Does your wife work?,¿Tu esposa trabaja?
Doesn't anyone care?,¿A nadie le importa?
Don't act like that.,No actúes así.
Don't ask for money.,No pidas dinero.
Don't ask questions.,No hagas preguntas.
Don't be ridiculous!,¡No seas ridículo!
Don't be ridiculous!,¡No seas absurdo!
Don't be ridiculous.,No seas ridículo.
Don't be ridiculous.,No seas ridícula.
Don't bother me now.,No me jodas ahora.
Don't call me again.,No me vuelvas a llamar.
Don't call me again.,No me llamés de nuevo.
Don't call me again.,No me llames de nuevo.
Don't climb on this!,¡No te subas a esto!
Don't disappoint me.,No me decepciones.
Don't disappoint me.,No me defraudes.
Don't disappoint me.,No me desilusiones.
Don't drop that cup.,Que no se te caiga esa tasa.
Don't drop the soap.,No dejes que se te caiga el jabón.
Don't ever doubt it.,Ni lo dudes.
Don't ever touch me.,Nunca me toques.
Don't fight with me.,No pelees conmigo.
Don't get any ideas.,No te hagas ilusiones.
Don't get any ideas.,No te pases de listo.
Don't get too close.,¡No te acerques demasiado!
