idioma,traduccion
He convinced me that it was not his fault.,Él me convenció de que no era su culpa.
He could not get along with his neighbors.,Él no podía llevarse bien con sus vecinos.
He couldn't move and had to call for help.,No podía moverse y tuvo que pedir ayuda.
He couldn't pass the entrance examination.,No pudo aprobar el examen de ingreso.
He delivered a very long speech yesterday.,Él profirió un largo discurso ayer.
He did not live to see the end of the war.,No vivió para ver el fin de la guerra.
He did nothing but complain about his job.,No hacía más que quejarse del trabajo.
He does nothing but complain all day long.,No hace nada salvo quejarse todo el día.
He does nothing but watch TV all day long.,Él no hace nada más que ver televisión todo el día.
He does nothing but watch TV all day long.,No hace nada más que ver todo el día la televisión.
He doesn't have as many books as she does.,No tiene tantos libros como ella.
He doesn't have as many books as she does.,Él no tiene tantos libros como ella.
He doesn't have enough money to buy a car.,Él no tiene suficiente dinero para comprar un coche.
He doesn't know what to do with his money.,Él no sabe qué hacer con su dinero.
He doesn't resemble either of his parents.,No se parece a ninguno de sus padres.
He donated countless pieces to the museum.,Donó innumerables piezas al museo.
He ended his life by jumping off a bridge.,Él acabó con su vida saltando de un puente.
He expressed himself very well in English.,Él se expresaba muy bien en inglés.
He fed his dog at the same time every day.,Él alimentaba a su perro a la misma hora todos los días.
He fell down on the ice and broke his arm.,Se cayó en el hielo y se rompió el brazo.
He finally achieved what he set out to do.,Él logró al fin su objetivo.
He glanced at his wristwatch now and then.,Él ojeaba su reloj de pulsera de vez en cuando.
He got involved in shady business affairs.,Se enredó en negocios sucios.
He got up earlier than usual this morning.,Él se levantó esta mañana más temprano que de costumbre.
He had his car stolen in that parking lot.,Le robaron el coche en ese aparcamiento.
He had his car stolen in that parking lot.,Le robaron su auto en el estacionamiento.
He had reached the limits of his patience.,Él había llegado al límite de su paciencia.
He has a good reading knowledge of French.,Él tiene un buen manejo en la lectura del francés.
He has many acquaintances but few friends.,Él tiene muchos conocidos pero pocos amigos.
He has spent ten years in jail for murder.,Él ha pasado diez años entre rejas por asesinato.
He has taken all this trouble for nothing.,Se ha tomado tantas molestias para nada.
He has very little knowledge of geography.,Tiene muy pocos conocimientos de geografía.
He helped me to get over the difficulties.,Él me ayudó a superar las dificultades.
He inherited the business from his father.,Él heredó el negocio de su padre.
He interrupted her while she was speaking.,Él la interrumpió mientras estaba hablando.
He is always boasting of his achievements.,Él siempre está alardeando de sus logros.
He is having an affair with his secretary.,Él está teniendo una aventura con su secretaria.
"He is leaving for Peru tomorrow, isn't he?","¿Él partirá mañana a Perú, o no?"
He is now almost as tall as his father is.,Ahora él es casi tan alto como su padre.
He is precisely the man we're looking for.,Precisamente él es el hombre que buscamos.
He is so aggressive that others avoid him.,Él es tan agresivo que los demás lo evitan.
He is so impolite that everyone hates him.,Él es tan maleducado que todos los odian.
He is the bravest soldier that ever lived.,Él es el soldado más valiente que jamás existió.
He is the very man that I have waited for.,Él es justo el hombre que había estado esperando.
He knows almost nothing about that animal.,Él no sabe casi nada acerca de ese animal.
He lends money at a high rate of interest.,Él presta dinero con un alta tasa de interés.
He likes being surrounded by young people.,A él le gusta estar rodeado de jóvenes.
He lives in the southern part of the city.,Él vive en el distrito sur de la ciudad.
He looked at me with a strange expression.,Me miró con una expresión extraña.
He made an important scientific discovery.,Él hizo un importante descubrimiento científico.
He made me so angry that I got a headache.,Me hizo enfadarme tanto que me dio dolor de cabeza.
He makes three times more money than I do.,Él gana tres veces más que yo.
He needed capital to start a new business.,Él necesitaba dinero para empezar un nuevo negocio.
He never fails to write to her every week.,Nunca deja de escribir todas las semanas.
He observed many types of creatures there.,Él observó muchos tipos de criaturas allí.
He opened the cage and set the birds free.,Él abrió la jaula y liberó a los pájaros.
He organized a boycott of the bus service.,Organizó un boicot al servicio de autobús.
He presented me with a bouquet of flowers.,Él me regaló un ramillete de flores.
He promised me that he won't tell anybody.,Él me prometió no decírselo a nadie.
He promised me that he won't tell anybody.,Él me prometió que no le diría a nadie.
He promised me that he would come at four.,Él me prometió que vendría a las cuatro.
He ran away at the sight of the policeman.,Salió corriendo nada más ver al policía.
He said nothing that would make her angry.,Él no decía nada que pudiera hacerla enfadar.
He seems to have been ill for a long time.,Él parece haber estado enfermo por mucho tiempo.
He seems to know nothing about the matter.,Parece que él no sabe nada sobre el asunto.
He sent an immediate reply to my telegram.,Él envió una respuesta inmediata a mi telegrama.
He shamed his whole family by his conduct.,Avergonzó a toda su familia con su conducta.
He stayed at a hotel for a couple of days.,Él se quedó en el hotel por un par de días.
"He still drinks, but only once in a while.","Él todavía bebe, pero solo de vez en cuando."
He stretched out his arm to take the book.,Él estiró el brazo para coger el libro.
He thinks that his success is due to luck.,Él cree que la suerte es la causa de su triunfo.
He thinks that planes are safer than cars.,Él piensa que los aviones son más seguros que los autos.
He told his stories in a very unusual way.,Contó sus historias de forma muy inusual.
He took over the business after her death.,Él se hizo cargo del negocio después de su muerte.
He tried to hide what was really going on.,Él trató de ocultar lo que realmente estaba pasando.
He tried to put me off with more promises.,Intentó convencerme con más promesas.
He turned the doorknob with his left hand.,Él giró el pomo de la puerta con su mano izquierda.
He used to get up early when he was young.,Él solía levantarse temprano cuando era joven.
He was a very smart lawyer and politician.,Él era un abogado y político muy inteligente.
He was admitted to the engineering school.,Le han admitido en la escuela de ingenieros.
He was carrying an umbrella under his arm.,Él llevaba un paraguas bajo el brazo.
He was constantly borrowing money from me.,Él constantemente me pedía dinero prestado.
"He was ill, so he lay in bed all day long.","Él estaba enfermo, así que se quedó en cama el día entero."
He was more surprised than I had expected.,Él estaba más sorprendido de lo que me había esperado.
He was playing football with an empty can.,Él jugaba al fútbol con una lata de conservas vacía.
He was reading a newspaper in his pajamas.,Él está leyendo el periódico en pijama.
He was really the man we were looking for.,Él era realmente el hombre que estábamos buscando.
He was recognized as a first-class singer.,Fue reconocido como un cantante de primera clase.
He was so poor that he couldn't buy bread.,"Era tan pobre, que no podía comprar pan."
He was subjected to torture by the police.,Él fue sometido a torturas por la Policía.
He was the first man to cross the Pacific.,Él fue el primer hombre en cruzar el Pacífico.
He was the leader of the great expedition.,Él fue el líder de la gran expedición.
He was the military hero of the Civil War.,Él fue el héroe militar de la Guerra Civil.
He was the only one who came to the party.,Él fue el único que vino a la fiesta.
He was very affectionate with his parents.,Era muy cariñoso con sus padres.
He went as far as to call you a hypocrite.,Él fue tan lejos como para llamarte hipócrita.
He went to bed the moment he arrived home.,Se fue a la cama en cuanto llegó a casa.
He went to the bank and changed his money.,Entró en el banco y cambió el dinero.
He went to the bank and changed his money.,Él fue al banco y cambió su dinero.
He works at the company seven days a week.,Él trabaja en la compañía siete días a la semana.
He's always broke at the end of the month.,Siempre está en la lona a fin de mes.
He's always trying to say something to us.,Siempre intenta decirnos algo.
He's an agent for a big insurance company.,Es agente de una gran compañía de seguros.
He's the boy we spoke about the other day.,Él es el chico del que hablamos el otro día.
Her father left her the house in his will.,Su padre le dejó la casa en su testamento.
Her husband is heavily dependent on drugs.,Su esposo es fuertemente dependiente de drogas.
"Hey, this pizza isn't bad. Not bad at all.","Hey, esta pizza no está mal. Nada mal."
His death was a great loss to our country.,Su muerte fue una gran pérdida para nuestro país.
His doctor advised him to give up smoking.,Su médico le aconsejó que dejara de fumar.
His dream is to study chemistry in the US.,Su sueño es estudiar química en Estados Unidos.
