idioma,traduccion
I could get in trouble if I did that.,Me podría meter en problemas si hiciera aquello.
I could sure use your help right now.,La verdad es que tu ayuda me vendría bien ahora mismo.
I could swim faster when I was young.,Nadaba más rápido cuando era joven.
I could swim well when I was a child.,De niño podía nadar bien.
I could use some help in the kitchen.,Me serviría algo de ayuda en la cocina.
I couldn't believe what I was seeing.,No podía creer lo que estaba viendo.
I couldn't go to your birthday party.,No pude ir a su fiesta de cumpleaños.
I cry whenever I listen to this song.,Lloro cada vez que escucho esta canción.
I cry whenever I listen to this song.,"Cada vez que escucho esta canción, lloro."
I decided to come to Japan last year.,El año pasado me decidí a venir a Japón.
I decided to come to Japan last year.,El año pasado decidí venirme a Japón.
I did exactly what I said I would do.,Hice exactamente lo que dije que haría.
I did not notice how she was dressed.,No me fijé en cómo ella iba vestida.
"I did say that, but I didn't mean it.","Dije eso, pero no lo dije en serio."
I didn't get the point of his speech.,No pillé cuál era la esencia de su discurso.
I didn't have breakfast this morning.,Esta mañana no he desayunado.
I didn't know we were having company.,No sabía que íbamos a tener compañía.
I didn't know which one I should buy.,No sabía cuál debía comprar.
I didn't know you could cook so well.,No sabía que podías cocinar tan bien.
I didn't know you could cook so well.,No sabía que cocinaras así de bien.
I didn't know you were superstitious.,No sabía que eras supersticioso.
I didn't quite make out what he said.,No he entendido muy bien lo que él ha dicho.
I didn't realize it until much later.,No caí en la cuenta hasta mucho después.
I didn't realize it until much later.,No me cayó el veinte hasta mucho después.
I didn't think it would be that much.,No pensé que sería tanto.
"I didn't want to do it, but I had to.","No quería, pero tuve que hacerlo."
"I didn't want to go, but I needed to.","No quería ir, pero no tenía más remedio."
I didn't want to tell Tom about this.,No quería contarle a Tom de esto.
I do not want to reply to his letter.,No quiero responder a su carta.
I don't agree with you on this point.,No estoy de acuerdo contigo en ese punto.
I don't appreciate being interrupted.,No me gusta ser interrumpido.
I don't believe she would understand.,No creo que ella lo entendería.
I don't care as long as you're happy.,No me interesa mientras seas feliz.
I don't care if our team wins or not.,No me importa si nuestro equipo gana o no.
I don't feel like sleeping right now.,No tengo ganas de dormir ahora.
I don't feel like talking to anybody.,No tengo ganas de hablar con nadie.
I don't feel like waiting any longer.,No tengo ganas de esperar más.
I don't go in for that sort of thing.,No le voy a ese tipo de cosas.
I don't have anything to give to you.,No tengo nada que darte.
I don't know anything about anything.,No sé nada sobre nada.
I don't know anything about his past.,No sé nada acerca de su pasado.
I don't know anything about potatoes.,No sé nada sobre patatas.
I don't know how to play golf at all.,No tengo ni idea de cómo se juega al golf.
I don't know how to thank you enough.,No tengo palabras para agradecerle.
I don't know how to use this compass.,No sé cómo ocupar esta brújula.
I don't know how to write in English.,No sé escribir en inglés.
I don't know if I have time to do it.,Yo no sé si tengo tiempo para hacerlo.
I don't know if Tom is dead or alive.,No sé si Tom está vivo o muerto.
I don't know what Tom is looking for.,Yo no sé lo qué Tom está buscando.
I don't know what he's trying to say.,No sé lo que intenta decir.
I don't know where that street leads.,No sé dónde desemboca esa calle.
I don't know why he quit the company.,No sé por qué él renunció a la compañía.
I don't know why she is this worried.,No sé por qué está tan preocupada.
I don't know why you're all so angry.,No sé por qué estáis todos tan enfadados.
I don't know why you're all so angry.,No sé por qué están todos ustedes tan enojados.
I don't like music as much as you do.,No me gusta la música tanto como a ti.
I don't like the way he looks at you.,No me gusta cómo te mira.
I don't like traveling all that much.,No me gusta tanto viajar.
I don't now what I'm going to do now.,Ya no sé qué voy a hacer.
I don't often get invited to parties.,No me suelen invitar a fiestas a menudo.
I don't really like the stores there.,En realidad no me gustan las tiendas de ahí.
I don't remember anything about them.,No recuerdo nada sobre ellos.
I don't think Tom trusts many people.,No creo que Tomás confíe en mucha gente.
I don't think she is fit for the job.,No creo que sea la adecuada para el trabajo.
I don't think there is a doctor here.,No creo que haya un médico aquí.
I don't want anyone to know I'm here.,No quiero que nadie sepa que estoy aquí.
I don't want spaghetti again tonight.,No quiero espagueti otra vez esta noche.
I don't want there to be any trouble.,No quiero que haya ningún problema.
I don't want there to be any trouble.,No quiero que surja ningún problema.
I don't want to be late for the show.,No quiero llegar tarde al espectáculo.
I don't want to discuss this anymore.,No quiero discutir más esto.
I don't want to force you to do that.,No quiero forzarte a hacer eso.
I don't want to get involved in this.,No quiero involucrarme en esto.
I don't want to go to lunch with Tom.,No quiero ir a almorzar con Tom.
I drank a glass of milk this morning.,Esta mañana me tomé un vaso de leche.
I enclosed the receipt in the letter.,Incluí el recibo en la carta.
I enjoyed talking with my girlfriend.,Disfruté conversar con mi novia.
I enjoyed watching soccer last night.,Me gustó ver fútbol anoche.
I entered a restaurant and had lunch.,Entré a un restaurante y almorcé.
I feel like I've become someone else.,Siento como si me estuviera volviendo en alguien distinto.
I feel like I've become someone else.,Siento como si estuviera convirtiéndome en alguien más.
I feel like people are staring at me.,Me siento como si la gente me observara.
I feel quite at ease among strangers.,Me siento bastante a gusto entre desconocidos.
I felt something crawling on my back.,Sentí algo arrastrarse por mi espalda.
I found it easy to find the building.,Encontré fácil encontrar el edificio.
I found it easy when I gave it a try.,Lo encontré fácil cuando lo intenté.
I found it necessary to ask for help.,Sentí que era innecesario pedir ayuda.
I found out how to solve the problem.,Comprendí la forma de resolver el problema.
I gave Tom all the money I had on me.,Le di a Tom todo el dinero que llevaba conmigo.
I get only five days off this summer.,Solo tengo cinco días de vacaciones este verano.
I got some money from a cash machine.,Saqué algo de dinero de un cajero automático.
I guess there's only one thing to do.,Supongo que sólo hay una cosa que hacer.
I had already left when they arrived.,Yo ya me había ido cuando ellos llegaron.
I had an argument with Tom yesterday.,Tuve una discusión con Tom ayer.
I had intended to attend the meeting.,Tenía la intención de asistir a la reunión.
I had met her many times before then.,Me había encontrado con ella muchas veces antes de esa vez.
I had my hair cut at a barber's shop.,Me corté el pelo en la peluquería.
I had my sister take a picture of me.,Hice que mi hermana me sacara una foto.
I had my suitcase carried to my room.,Hice que llevaran mi maleta a mi habitación.
I had my watch repaired at the store.,Me repararon el reloj en la tienda.
I had no choice but to throw him out.,No tuve más remedio que echarle a la calle.
I had to study French in high school.,Tuve que estudiar francés en el instituto.
I had trouble convincing Tom to help.,Tuve problemas convenciendo a Tom que ayudara.
I have a collection of documentaries.,Tengo una colección de documentales.
I have a daughter who's 13 years old.,Tengo una hija de trece años.
I have a friend who lives in America.,Tengo una amigo que vive en América.
I have a friend who lives in Sapporo.,Tengo un amigo que vive en Sapporo.
I have a lot of money at my disposal.,Tengo mucho dinero a mi disposición.
I have a lot of plans for the future.,Tengo muchos planes para el futuro.
I have a picture of you in my wallet.,Tengo una foto tuya en mi billetera.
I have a son who's just turned three.,Tengo un hijo que acaba de cumplir tres años.
I have enough money to buy this book.,Tengo suficiente dinero para comprar este libro.
I have had quite enough of his jokes.,He tenido suficiente de sus bromas.
I have known him since he was a baby.,Lo conozco desde que era un bebé.
I have lived in Kobe since last year.,Vivo en Kobe desde el año pasado.
I have lunch at noon with my friends.,Almuerzo al mediodía con mis amigos.
I have never heard him speak English.,No le he oído nunca hablar inglés.
I have never seen a red refrigerator.,Nunca he visto una nevera roja.
I have never seen a red refrigerator.,Yo nunca he visto un refrigerador rojo.
I have no doubt that he will succeed.,No me cabe duda de que lo conseguirá.
I have no idea how to use this thing.,No tengo idea de cómo usar esta cosa.
I have no idea what Tom's problem is.,No tengo ni idea de cuál es el problema de Tom.
I have no money to buy the book with.,No tengo dinero para comprar ese libro.
I have no money to buy the book with.,No tengo dinero con el que comprar el libro.
I have no more time to talk with you.,No tengo más tiempo para hablar con vos.
I have no particular reason to do so.,No tengo ninguna razón en particular para hacer eso.
I have not been busy since yesterday.,No he estado ocupado desde ayer.
I have not heard from her since then.,No he oído sobre ella desde entonces.
I have not heard from her since then.,No sé de ella desde entonces.
I have nothing particular to say now.,No tengo nada en particular para decir ahora.
I have nothing to do with that crime.,Yo no tengo nada que ver con ese crimen.
