idioma,traduccion
He is often late for school.,A menudo llega tarde al colegio.
He is often late for school.,A menudo llega tarde a la escuela.
He is often late for school.,Él a menudo llega tarde al colegio.
He is one of my old friends.,Él es uno de mis viejos amigos.
He is pleased with his work.,Le gusta su trabajo.
He is qualified as a doctor.,Él tiene el título de médico.
He is skilled in handicraft.,Es hábil con la artesanía.
He is standing on the stage.,Él está parado en el escenario.
He is still very much alive.,Todavía está muy vivo.
He is swimming in the river.,Él está nadando en el río.
He is tall and looks strong.,Es alto y parece fuerte.
He joined the opposing team.,Él entró al equipo contrincante.
He knocked his opponent out.,Él noqueó a su oponente.
He knows how to catch birds.,Él sabe cómo atrapar pájaros.
He knows how to drive a car.,Él sabe conducir un coche.
He left his keys in the car.,Él se dejó las llaves en el coche.
He left the box unprotected.,Él dejó la caja desprotegida.
He left the last page blank.,Él dejó la última página en blanco.
He likes baseball very much.,A él le gusta mucho el béisbol.
He likes to read newspapers.,A él le gusta leer periódicos.
He lit a candle in the dark.,Encendió una vela en la oscuridad.
He lived here ten years ago.,Vivía aquí hace diez años.
He lives alone in the woods.,Él vive solo en el bosque.
He looked up at the ceiling.,Él miró hacia el techo.
He looks like a millionaire.,Tiene pinta de millonario.
He lost control of his legs.,Él perdió el control de sus piernas.
He lost everything he owned.,Él perdió todo cuanto poseía.
He lost his way in the snow.,Él se perdió en medio de la nieve.
He lost two sons in the war.,Perdió a dos hijos en la guerra.
He made an abrupt departure.,Él hizo una abrupta partida.
He made fun of me in public.,Él se burló de mí en público.
He made me out to be a liar.,Me ha hecho quedar como un mentiroso.
He made me out to be a liar.,Me hizo quedar como un mentiroso.
He made up his mind quickly.,Él se decidió rápidamente.
He may be on the next train.,Él podría estar en el tren siguiente.
He may have read the letter.,Puede que él haya leído la carta.
He mistook me for my mother.,Él me confundió con mi mamá.
He must have been home then.,Debe haber estado en casa entonces.
He must have been home then.,"Entonces, debe de haber estado en casa."
He needs something to drink.,Necesita algo de beber.
He never breaks his promise.,Él jamás rompe sus promesas.
He often makes people angry.,Él hace enojar a la gente a menudo.
He only speaks one language.,Él solo habla un idioma.
He painted the ceiling blue.,Él pintó el techo de azul.
He picked out the best book.,Él eligió el mejor libro.
He played an important part.,Él jugó un rol importante.
He plays baseball every day.,Juega al béisbol todos los días.
He pretended not to know me.,Él hizo como si no me conociera.
He pretended to be a doctor.,Él aparentaba ser doctor.
He pretended to be sleeping.,Él fingió estar dormido.
He promised to be here at 6.,Él prometió estar aquí a las seis.
He put his money in the bag.,Él puso su dinero en la bolsa.
He raises horses and cattle.,Él cría caballos y ganado.
He ran like a scared rabbit.,Corría como un conejo asustado.
He received rough treatment.,Recibió un trato muy duro.
He referred to your illness.,Él hizo referencia a tu enfermedad.
He retired at the age of 65.,Se retiró a los sesenta y cinco años.
He ripped the envelope open.,Él rajó el sobre.
He rolled over in his sleep.,Se dio la vuelta en la cama.
He ruled his kingdom fairly.,Él reinó con justicia su reino.
He said he didn't like this.,Él dijo que no le gustaba esto.
He sat down to read a story.,Él se sentó a leer una historia.
He sat down to read a story.,Se sentó a leer una historia.
He sat smoking on the bench.,"Fumando, él se sentó en la banca."
He saved money for the trip.,Ahorró dinero para el viaje.
He saw the bird in the tree.,Él vio el pájaro en el árbol.
He says he drinks to forget.,Él dice que bebe para olvidar.
He seemed to have been rich.,Él parecía haber sido rico.
He seems to have told a lie.,Parece que él ha dicho una mentira.
He seems to know the secret.,Parece que él sepa el secreto.
He seems to know the secret.,Él parece conocer el secreto.
He shaves four times a week.,Él se afeita cuatro veces por semana.
He shook thousands of hands.,Él sacudió miles de manos.
He showed me round the park.,Él me enseñó el parque.
He showed me round the park.,Él me guió por el parque.
He shut the door behind him.,Él cerró la puerta detrás de él.
He slipped on a banana peel.,Él se resbaló en una cáscara de plátano.
He speaks English very well.,Él habla muy bien inglés.
He speaks Russian perfectly.,Él habla ruso a la perfección.
He speaks Russian perfectly.,Habla ruso a la perfección.
He speaks Russian perfectly.,Habla ruso perfectamente.
He spoke to farmers in Iowa.,Él habló con los granjeros en Iowa.
He sticks to his principles.,Él se ciñe a sus principios.
He still owes me the answer.,Él aún me debe una respuesta.
He studies American history.,Él estudia la historia de América.
He studies American history.,Él estudia la historia de Estados Unidos.
He suddenly stopped talking.,De repente dejó de hablar.
He suddenly stopped talking.,De pronto paró de hablar.
He suffered from rheumatism.,Él sufría de reumatismo.
He survived the plane crash.,Él sobrevivió al accidente de avión.
He talked about her illness.,Él habló acerca de la enfermedad de ella.
He thought I was my brother.,Creía que era mi hermano.
He told everybody at school.,Él le contó a todos en la escuela.
He told me his name was Tom.,Me dijo que se llamaba Tom.
He told me not to tell lies.,Me dijo que no contara mentiras.
He traveled all over Europe.,Él viajó por toda Europa.
He vowed to give up smoking.,Él juró que dejaría de fumar.
He was able to reduce taxes.,Él pudo reducir los impuestos.
He was accused of cowardice.,Le acusaron de cobardía.
He was aiming a gun at them.,Él les apuntaba con una arma.
He was expelled from school.,Él fue expulsado de la escuela.
He was ignorant of the fact.,Él ignoraba el hecho.
He was laughed at in public.,Se rieron de él en público.
He was pleased with the toy.,Él estaba contento con el juguete.
He was right the first time.,Él tenía razón la primera vez.
He was shy at the beginning.,Al principio él era tímido.
He was sitting on the floor.,Él estaba sentado en el suelo.
He was so cranky last night.,Él estuvo muy malhumorado anoche.
He was standing at the door.,Él estaba parado en la puerta.
He was standing at the gate.,Él estaba parado en la entrada.
He was unsure of what to do.,Él dudaba qué hacer.
He was unsure of what to do.,No estaba seguro qué hacer.
He went there instead of me.,Él fue en mi lugar.
He went there ten years ago.,Él fue allí hace diez años.
He went to London via Paris.,Él fue a Londres vía París.
He went to bed after supper.,"Después de cenar, se fue a la cama."
He wet the towel with water.,Mojó la toalla con agua.
He will be at home tomorrow.,Estará en casa mañana.
He will be back in a second.,Él volverá en seguida.
He will be back in a second.,Vuelve enseguida.
He will be writing a letter.,Él escribirá una carta.
He will come this afternoon.,Él vendrá esta tarde.
He won't make it to old age.,Él no llegará a viejo.
He worked all day yesterday.,Él trabajó todo el día ayer.
He worked for several hours.,Él trabajo durante varias horas.
He works in order to forget.,Él trabaja para olvidar.
He would die within a month.,Él moriría dentro de un mes.
He would not give the order.,Él no daría la orden.
He writes to me once a week.,Él me escribe una vez a la semana.
He wrote a book about China.,Él ha escrito un libro acerca de China.
He wrote a letter yesterday.,Ayer escribió una carta.
He wrote a letter yesterday.,Él escribió una carta ayer.
He'd prefer to go on Friday.,Él prefiere ir el viernes.
He'll do anything for money.,Él hará lo que sea por dinero.
He's a freelance journalist.,Él es un periodista independiente.
He's able to speak Japanese.,Él sabe hablar japonés.
He's able to speak Japanese.,Él es capaz de hablar japonés.
He's always been kind to me.,Siempre ha sido amable conmigo.
He's an independent thinker.,Es un pensador independiente.
He's asking you to help him.,Él está pidiendo que lo ayudes.
He's asking you to help him.,Él está pidiendo que lo ayuden.
He's better than me at math.,Él es mejor que yo en matemáticas.
He's brighter than they are.,Él es más inteligente que ellos.
He's brighter than they are.,Él es más brillante que ellos.
He's going to join our club.,Él se va a unir a nuestro club.
He's not disciplined enough.,No es lo suficientemente disciplinado.
He's quick in his movements.,Es ágil en sus movimientos.
"He's screaming, not singing.","Él está gritando, no cantando."
He's the cutest boy in town.,Es el chico más dulce de la ciudad.
He's the cutest boy in town.,Es el chico más guapo de la ciudad.
He's the one who touched me.,Él es el que me tocó.
He's the one who touched me.,Él es quien me tocó.
Help me and I will help you.,Ayúdame y yo te ayudaré.
Her anger is understandable.,Su rabia es comprensible.
Her bed is next to the wall.,Su cama está junto a la pared.
Her dream is to visit Paris.,Su sueño es visitar París.
Her garden is a work of art.,Su jardín es una obra de arte.
Her hair is naturally curly.,Sus rulos son naturales.
Her mother became mad at us.,Su madre se enfadó con nosotros.
Her mother became mad at us.,Su madre se enojó con nosotros.
Her name wasn't on the list.,Su nombre no estaba en la lista.
Her students study too much.,Sus alumnos estudian demasiado.
Here's a big map of Germany.,He aquí un gran mapa de Alemania.
Here's the key to your room.,Aquí tienes la llave de tu habitación.
Here's where the fun begins.,Aquí es donde empieza la diversión.
"Hey everyone, please listen.","Oigan todos, por favor escuchen."
His advice didn't help much.,Su consejo no sirvió de mucho.
His advice was very helpful.,Su consejo fue muy útil.
His anger is understandable.,Su rabia es comprensible.
His brother was nasty to me.,Su hermano fue malo conmigo.
His cousin lives in America.,Su primo vive en Estados Unidos.
His cousin lives in America.,Su primo vive en América.
His creditors are after him.,Le persiguen los acreedores.
His creditors are after him.,Sus acreedores andan detrás de él.
His creditors are after him.,Sus acreedores lo están buscando.
His death made everyone sad.,Su muerte puso a todos tristes.
His death made everyone sad.,Su muerte entristeció a todos.
His eyes rested on the girl.,Sus ojos se posaron sobre la niña.
His eyes were full of tears.,Sus ojos estaban anegados en lágrimas.
His garden is a work of art.,Su jardín es una obra de arte.
His house was small and old.,Su casa es pequeña y vieja.
His job is to teach English.,Su trabajo es enseñar inglés.
His lecture started on time.,Su conferencia empezó a tiempo.
His lie complicated matters.,Su mentira ha complicado la situación.
His lie complicated matters.,Su mentira complicó la cosa.
His life is full of trouble.,Su vida está llena de problemas.
His mistake was intentional.,Su error fue voluntario.
His performance was amazing.,Su actuación fue asombrosa.
His poor dog is still alive.,Su pobre perro está todavía vivo.
His sister is a real beauty.,Su hermana es una auténtica belleza.
His son fell over the cliff.,Su hijo se cayó por el precipicio.
His story is partially true.,Su historia es verdad en parte.
His theory is based on fact.,Su teoría se basa en los hechos.
His wife died in childbirth.,Su esposa murió en el parto.
His words touched her heart.,Sus palabras le llegaron al alma.
Hold the ball in both hands.,Sostén la pelota con ambas manos.
Hold the vase in both hands.,Sostén la jarra con ambas manos.
How about going for a drive?,¿Qué te parece dar una vuelta en coche?
How about taking up jogging?,¿Qué te parece partir a trotar?
How about taking up jogging?,¿Qué te parece si hacemos footing?
How about taking up jogging?,¿Qué te parece si salimos a correr?
How are things coming along?,¿Qué tal van las cosas?
How are things in Australia?,¿Cómo son las cosas en Australia?
How bad do you want to know?,¿Cuánto malo quieres oír?
How bad do you want to know?,¿Cuánto malo quieres que te diga?
How can I forget those days?,¿Cómo puedo olvidar aquellos días?
